control_model	module_id	candidate_control	control_modality	control_value	control_stage_window	leakage_status	interpretation	control_value_z	linked_genes	n_DMRs	latent_control_PC1	latent_control_PC2	latent_control_PC3	latent_control_norm	ridge_weight	candidate_control_direction_PC1	candidate_control_direction_PC2	candidate_control_direction_PC3	u	beta	weighted_PC1	weighted_PC2	weighted_PC3
all_available_ridge_beta_diagnostic	M01	RNA_delta_8cell_to_morula_M01	RNA	-0.0619343891402715	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2056661860606841	ASB5,ASPHD2,CIT,FGL2,FSHR,KIAA1522,LYL1,MIR647,PDLIM3,SLCO1C1,SMOC2,SNORD46	21	-0.3117448188641859	-0.0636752082685404	-0.2795223512991518	0.4235234457648272	1.6309226688047955	0.0641153679199759	0.0130958372312104	0.0574882959104112	-0.2056661860606841	-0.05368903854396152	-0.0034422924595158616	-0.0007031029098719036	-0.003086491334960736
all_available_ridge_beta_diagnostic	M01	RNA_delta_morula_to_blastocyst_M01	RNA	-0.1834579740520917	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.2248731270306571	ASB5,ASPHD2,CIT,FGL2,FSHR,KIAA1522,LYL1,MIR647,PDLIM3,SLCO1C1,SMOC2,SNORD46	21	-0.3117448188641859	-0.0636752082685404	-0.2795223512991518	0.4235234457648272	1.6309226688047955	0.0701030322535952	0.014318843197675	0.0628570652116021	-0.2248731270306571	-0.05870299934031461	-0.004115258256136857	-0.0008405590427871857	-0.0036898982576507922
all_available_ridge_beta_diagnostic	M02	RNA_delta_8cell_to_morula_M02	RNA	-8.20802488687783	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-1.4931650648967143	CDKN1C,CHAT,COL13A1,FGF5,FGFR3,GDF11,HOXA11,HOXB5,KCNH4,KRT19,KRT25,MAN2A2,MFSD7,NEUROD2,NUDT13,PCDHGA1,PYY2,RFPL2,SDHD,SELV,SLC9A3R2,TRIM17,TSC22D4,ZIC1	30	0.0309839911569153	0.2007135480187998	-0.1859313267638452	0.2753477698084201	1.5159442960259268	-0.0462642131665746	-0.299698457953141	0.2776261615936691	-1.4931650648967143	-0.4481348024891216	0.02073260402971755	0.13430530926112513	-0.12441394509159186
all_available_ridge_beta_diagnostic	M02	RNA_delta_morula_to_blastocyst_M02	RNA	5.805451414779356	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	0.7216808212360101	CDKN1C,CHAT,COL13A1,FGF5,FGFR3,GDF11,HOXA11,HOXB5,KCNH4,KRT19,KRT25,MAN2A2,MFSD7,NEUROD2,NUDT13,PCDHGA1,PYY2,RFPL2,SDHD,SELV,SLC9A3R2,TRIM17,TSC22D4,ZIC1	30	0.0309839911569153	0.2007135480187998	-0.1859313267638452	0.2753477698084201	1.5159442960259268	0.0223605521832919	0.1448511181674007	-0.1341830725924327	0.7216808212360101	0.2165937978913955	0.00484315692032793	0.03137385381269264	-0.029063221305531822
all_available_ridge_beta_diagnostic	M03	RNA_delta_8cell_to_morula_M03	RNA	-0.1983846153846153	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2272322996897074	LRFN1	5	-0.0004019823407494	-0.035387958443813	-0.0705802778346977	0.0789559675505685	0.1684932521077122	9.134337172313775e-05	0.0080412871785114	0.0160381188451168	-0.2272322996897074	-0.033498223502925493	-3.0598406814924726e-06	-0.00026936883515698494	-0.0005372484896402052
all_available_ridge_beta_diagnostic	M03	RNA_delta_morula_to_blastocyst_M03	RNA	0.7971025641025642	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.0698944174452917	LRFN1	5	-0.0004019823407494	-0.035387958443813	-0.0705802778346977	0.0789559675505685	0.1684932521077122	2.809632152997406e-05	0.0024734207400085	0.004933167402383	-0.0698944174452917	-0.010303723636059667	-2.8949673223472585e-07	-2.5485443740745785e-05	-5.08299935645731e-05
all_available_ridge_beta_diagnostic	M04	RNA_delta_8cell_to_morula_M04	RNA	-5.599476244343892	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-1.0808809816810343	ALX4,BBC3,CTXN3,DSC1,IGF1,OR2H2,PNPLA1,SLC3A1	10	-0.0176945819967978	0.0011726581924131	-0.0268486449009252	0.032176436911094	0.158611941316062	0.0191257371591343	-0.0012675039381917	0.0290201896573175	-1.0808809816810343	-0.036393108924586706	-0.0006960450356953923	4.612840888495602e-05	-0.0010561349232109211
all_available_ridge_beta_diagnostic	M04	RNA_delta_morula_to_blastocyst_M04	RNA	-0.3977458387531911	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.2587415680487698	ALX4,BBC3,CTXN3,DSC1,IGF1,OR2H2,PNPLA1,SLC3A1	10	-0.0176945819967978	0.0011726581924131	-0.0268486449009252	0.032176436911094	0.158611941316062	0.0045783238918189	-0.0003034154194902	0.0069468604816499	-0.2587415680487698	-0.008711791796602805	-3.9885404522939345e-05	2.643291962477536e-06	-6.0519602156182624e-05
all_available_ridge_beta_diagnostic	M05	RNA_delta_8cell_to_morula_M05	RNA	0.2214140271493213	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.1608826462271731	MYH1,VASH2	6	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174	1.121745077362747	0.0114149478971404	0.0522508554099332	0.0830202384205526	-0.1608826462271731	-0.16738010380790308	-0.001910635163985169	-0.008745753602566363	-0.013895936124988961
all_available_ridge_beta_diagnostic	M05	RNA_delta_morula_to_blastocyst_M05	RNA	2.0698808446455508	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	0.131269639062682	MYH1,VASH2	6	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174	1.121745077362747	-0.0093138453743549	-0.042633255302708	-0.0677390445018865	0.131269639062682	0.13657113634316287	-0.00127200244650017	-0.005822472122699007	-0.009251198282422723
all_available_ridge_beta_diagnostic	M06	RNA_delta_8cell_to_morula_M06	RNA	0.2766993778280571	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.1521447336009018	ARID3C,ATN1,C11orf63,COMP,CRYBA2,GIPR,IFI30,JAKMIP2,MKRN1,NKX2-5,SLC24A5,SMYD1,SNORA18,TNFRSF18,TNFRSF25,WNT1	23	-0.023293816180393	0.0655179931735613	-0.0910964315804362	0.114602657684828	0.6980463113959128	0.0035440314573142	-0.0099682176174571	0.0138598423147982	-0.1521447336009018	-0.018872705083477874	-6.688546050046051e-05	0.00018812723130219797	-0.00026157271651069454
all_available_ridge_beta_diagnostic	M06	RNA_delta_morula_to_blastocyst_M06	RNA	-10.068134772725951	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-1.7871575503971413	ARID3C,ATN1,C11orf63,COMP,CRYBA2,GIPR,IFI30,JAKMIP2,MKRN1,NKX2-5,SLC24A5,SMYD1,SNORA18,TNFRSF18,TNFRSF25,WNT1	23	-0.023293816180393	0.0655179931735613	-0.0910964315804362	0.114602657684828	0.6980463113959128	0.0416297194643524	-0.1170909761869984	0.1628036755132131	-1.7871575503971413	-0.2216869200010163	-0.009228764288558653	0.02595753787080803	-0.0360914453893691
all_available_ridge_beta_diagnostic	M07	RNA_delta_8cell_to_morula_M07	RNA	3.3942107304460243	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	0.3405814854816131	ADAM29,C1QTNF7,CFD,IRF9,PLA2G12B,TMEM223,TNFRSF25	9	-0.1042632721021358	-0.0244059898099321	-0.0486586294431352	0.117618639965487	0.3396809001439573	-0.035510140093719	-0.0083122282641157	-0.0165722282972423	0.3405814854816131	0.0012747316513912902	-4.526589952280254e-05	-1.0595860461857673e-05	-2.11251439445772e-05
all_available_ridge_beta_diagnostic	M07	RNA_delta_morula_to_blastocyst_M07	RNA	10.307047249669097	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	1.4331631687502162	ADAM29,C1QTNF7,CFD,IRF9,PLA2G12B,TMEM223,TNFRSF25	9	-0.1042632721021358	-0.0244059898099321	-0.0486586294431352	0.117618639965487	0.3396809001439573	-0.1494262814301629	-0.0349777656924877	-0.0697357555597662	1.4331631687502162	0.0053640568577040925	-0.0008015310696266873	-0.000187622723929956	-0.0003740665578375402
all_available_ridge_beta_diagnostic	M08	RNA_delta_8cell_to_morula_M08	RNA	-0.2051425339366515	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2283003964118624	KRTAP13-4,MYBPC1,SCGN,TAS2R20	7	-0.0714679361606645	0.0172513731017562	-0.0800353954263481	0.1086781500303199	0.5664617239942059	0.0163161581562173	-0.0039384953177798	0.0182721125028154	-0.2283003964118624	-0.017626010834602406	-0.00028758878044057395	6.941996114321902e-05	-0.00032206445294569885
all_available_ridge_beta_diagnostic	M08	RNA_delta_morula_to_blastocyst_M08	RNA	1.5863159416100594	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	0.0548416555194642	KRTAP13-4,MYBPC1,SCGN,TAS2R20	7	-0.0714679361606645	0.0172513731017562	-0.0800353954263481	0.1086781500303199	0.5664617239942059	-0.0039194199356102	0.0009460938608842	-0.0043892735853358	0.0548416555194642	0.004234068926580131	-1.6595094159585937e-05	4.005826617998288e-06	-1.8584486897929625e-05
all_available_ridge_beta_diagnostic	M10	RNA_delta_8cell_to_morula_M10	RNA	-0.2910520361990951	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.24187849106659	C6orf47,PDLIM3	3	-0.1427484754713723	-0.0500932577625472	-0.1450418877707968	0.2095796052357729	0.739203368289564	0.0345277858490716	0.0121164816002146	0.03508251295545	-0.24187849106659	-0.0387547212556746	-0.0013381147161563983	-0.00046957086701582946	-0.0013596130105370584
all_available_ridge_beta_diagnostic	M10	RNA_delta_morula_to_blastocyst_M10	RNA	0.231928493075552	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.1592208229150773	C6orf47,PDLIM3	3	-0.1427484754713723	-0.0500932577625472	-0.1450418877707968	0.2095796052357729	0.739203368289564	0.0227285297344246	0.0079758897234498	0.0230936887280225	-0.1592208229150773	-0.02551098521807375	-0.0005798271860834563	-0.00020347280483591545	-0.0005891427517713797
all_available_ridge_beta_diagnostic	M11	RNA_delta_8cell_to_morula_M11	RNA	-0.0453461538461542	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2030443965840049	CDH24,TNFRSF25	4	0.0007243590994191	0.0015692050144277	-0.0096860483672329	0.0098390362055738	0.0463894872238132	-0.0001470770562516	-0.000318618285271	0.0019666978460082	-0.2030443965840049	-0.0037312805119408344	5.487857537455358e-07	1.1888541985799379e-06	-7.338301345686748e-06
all_available_ridge_beta_diagnostic	M11	RNA_delta_morula_to_blastocyst_M11	RNA	27.28534615384616	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	4.116602643151108	CDH24,TNFRSF25	4	0.0007243590994191	0.0015692050144277	-0.0096860483672329	0.0098390362055738	0.0463894872238132	0.0029818985832592	0.006459793510039	-0.0398736123102404	4.116602643151108	0.07564946128142121	0.00022557902141939333	0.0004886798990236745	-0.003016417290613933
all_available_ridge_beta_diagnostic	M12	RNA_delta_8cell_to_morula_M12	RNA	1.603583710407241	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	0.0575708460400637	MS4A3,PCDH17	4	-0.0156929743396202	0.0433355236843867	-0.2064177489278492	0.2115006480582615	1.093930175059908	-0.0009034578096169	0.0024948627620993	-0.0118836444434617	0.0575708460400637	0.020629452374749335	-1.8637839856088115e-05	5.146765253226434e-05	-0.00024515307708484834
all_available_ridge_beta_diagnostic	M12	RNA_delta_morula_to_blastocyst_M12	RNA	-1.6178273001508303	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.4515768322867948	MS4A3,PCDH17	4	-0.0156929743396202	0.0433355236843867	-0.2064177489278492	0.2115006480582615	1.093930175059908	0.0070865836414436	-0.0195693185108847	0.093213473188609	-0.4515768322867948	-0.16181424099129002	-0.0011467101531614954	0.003166594421555612	-0.01508326741417674
all_available_ridge_beta_diagnostic	M13	RNA_delta_8cell_to_morula_M13	RNA	-0.1412307692307692	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2181990692260045	DAPL1,IL1R2	7	-0.0193467288145157	0.0463898469783355	-0.0478061524370573	0.0693667213390611	0.4282442670836051	0.0042214382198952	-0.0101222214322095	0.0104312579650423	-0.2181990692260045	-0.011685806916690704	-4.933091194843436e-05	0.00011828632522478963	-0.00012189766647767736
all_available_ridge_beta_diagnostic	M13	RNA_delta_morula_to_blastocyst_M13	RNA	0.0	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.1958773853345393	DAPL1,IL1R2	7	-0.0193467288145157	0.0463898469783355	-0.0478061524370573	0.0693667213390611	0.4282442670836051	0.0037895866549637	-0.0090867219321857	0.0093641441422752	-0.1958773853345393	-0.010490353201255595	-3.975410249733421e-05	9.532292251022407e-05	-9.823317947993545e-05
all_available_ridge_beta_diagnostic	M14	RNA_delta_8cell_to_morula_M14	RNA	-1.4311153846153846	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.4220668014340834	C16orf13,CYBA,HAND2,HMHA1	5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	0.0016534129809406	-0.0064893429111769	0.0063728830557255	-0.4220668014340834	-0.007887780533949297	-1.304175872564253e-05	5.118651269290319e-05	-5.026790291208715e-05
all_available_ridge_beta_diagnostic	M14	RNA_delta_morula_to_blastocyst_M14	RNA	2.877096153846153	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	0.2588509378297041	C16orf13,CYBA,HAND2,HMHA1	5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	-0.0010140278725597	0.0039798735478583	-0.0039084494446105	0.2588509378297041	0.004837526622966562	-4.905386829937762e-06	1.925274424380512e-05	-1.8907228242822283e-05
all_available_ridge_beta_diagnostic	M15	RNA_delta_8cell_to_morula_M15	RNA	0.0352647058823529	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.1903037584151451	IFLTD1,MIR568	3	-0.0059302035659389	-0.020474215795891	-0.0283206811703073	0.0354460408048683	0.0556550758103894	0.001128540026765	0.0038963202165607	0.0053895320675865	-0.1903037584151451	-0.0107043479304891	-1.2080285099976773e-05	-4.1707567246665315e-05	-5.769142643397429e-05
